time,Anhui_CN340,Anhui_CN341,Beijing_CN110,Chongqing_CN500,Fujian_CN350,Gansu_CN620,Gansu_CN621,Guangdong_CN440,Guangdong_CN441,Guangdong_CN442,Guangxi_CN450,Guangxi_CN451,Guizhou_CN520,Hainan_CN460,Hainan_CN461,Hebei_CN130,Hebei_CN131,Heilongjiang_CN230,Heilongjiang_CN231,Henan_CN410,Henan_CN411,Hong_CN810,Hubei_CN420,Hubei_CN421,Hunan_CN430,Hunan_CN431,Inner_CN150,Inner_CN151,Jiangsu_CN320,Jiangsu_CN321,Jiangxi_CN360,Jiangxi_CN361,Jilin_CN220,Liaoning_CN210,Liaoning_CN211,Macao_CN820,Ningxia_CN640,Qinghai_CN630,Shaanxi_CN610,Shaanxi_CN611,Shandong_CN370,Shandong_CN371,Shanghai_CN310,Shanxi_CN140,Shanxi_CN141,Sichuan_CN510,Sichuan_CN511,Sichuan_CN512,Taiwan_CN710,Tianjin_CN120,Tibet_CN540,Xinjiang_CN650,Xinjiang_CN651,Yunnan_CN530,Yunnan_CN531,Zhejiang_CN330,Zhejiang_CN331
2009-01-11,0.0,0.0,0.0,0.035224058658283604,0.0,0.0021636672160846976,4.5094845891962004e-06,0.0,0.0,0.0,0.06322336154860905,0.0,0.5735239465207591,0.0,0.0,0.0,0.0,1.1822969762925022,0.4604949714129428,0.0,0.0,0.0,0.0,0.0,0.07451969916329142,0.6229306357612531,0.11994907734085272,0.0038253631028937413,0.0,0.0,0.0,0.0,1.1508619983658277,0.14312860872972788,0.2589562859804433,0.0,0.0,0.01873516580102561,0.0005897638505719533,0.0,0.0,0.0,0.0,0.0,0.0016926715460264749,0.04271831342146091,0.3018221679096298,0.039753109022932956,0.47524308941689725,0.0,0.3065668937770769,0.06441129532694977,0.18033303443173462,0.002032198741379538,0.49823734453294466,0.0,0.0
2009-01-12,0.0,0.0,0.0,0.005947386473948828,0.0,0.010432223601038241,0.026778972586004122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035450459542995904,0.0,0.0,0.0,0.0,0.0,0.021046189023509673,0.0,0.0,0.04289725088836379,0.011516388785898616,0.0,0.0,0.0,0.0,5.430823361402285e-05,0.0,0.0,0.0,0.0,0.03265979464395748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003924872076429946,0.021834387021353843,0.0,2.8625856921644153,0.0,0.2241323398550037,0.07559240910523991,0.23639526213717724,0.0773831900801663,0.00974859015373296,0.0,0.0
2009-01-13,0.0,0.0,0.008850253576248154,0.0,0.0,0.001612402435809944,0.00037742589949755877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010451067807394606,0.0015522670538840625,0.004920036494708249,0.0,0.0008803166930095265,0.0004818858691451841,0.0,0.0,0.0,0.0,0.0,0.10085700053141476,0.00671087580734504,0.0,0.0,0.0,0.0,0.06918633699252856,0.007693801089028972,0.021134037376262495,0.0,0.01433517982571682,0.037402725127848216,0.007964427015971172,0.11580954999108746,0.0,0.0,0.0,0.0072478508356468825,0.0,0.0076584193194057515,0.00015397270795762294,0.0,0.05076450187446285,0.0,0.1562504958082579,0.06625276681852077,0.3032890039180571,0.0003712210144433195,0.0,0.0,0.0
2009-01-14,0.0,0.0,0.0,0.017775304594908233,0.0,0.07998489921012741,0.015390671735244015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031490422472230544,0.0,0.009662657044555972,0.0,0.0,0.0,0.0,0.05059797494547025,0.09616169210586838,0.0037449003055645322,0.0032895610190871614,0.09099842443193487,0.017901265102347446,0.0,0.0,0.0,0.0,0.015771120263663032,0.0015347893671136086,0.0,0.0,0.0,0.052547918721480374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05562912632530773,0.07314340491379275,0.0,0.012202329479960342,0.0,0.20955256483036222,0.47567756245939263,0.7424915210562554,0.029925770671496855,0.003892265837495935,0.0008502582706236399,0.014344054382555448
2009-01-15,0.039463742999452336,0.028404143173147305,0.0,0.9352776876446041,0.3260776415117939,0.15472321224458216,0.16221729852945296,0.0,0.0,0.0,0.0,0.0,0.043651325012489625,0.20461667703395142,0.8791036884718002,2.4091099923568636e-05,0.0,0.004630562173328449,0.0,0.10472127217055156,0.11565344743300063,0.0,0.31572417686021736,0.061608950839780026,0.09663597556208707,0.1276507348999703,0.11665549119439525,0.040138493730648234,0.0012907348371172308,0.0,0.0,0.0,0.04743805379364204,0.0041184790205810095,0.022814439947565913,0.0,0.2066099701240255,0.1541753050491081,0.06730331708144924,0.05978046605528005,0.0,0.0,0.0,0.0,0.0,0.12242150088534359,0.21595379780999122,0.6474277725786226,0.11238920055331676,0.0,0.19397366532460275,0.266482788231719,0.4482195000460886,0.0,0.0,0.0,0.0
2009-01-16,0.7805721155097742,0.2889171912605532,0.42935416214522104,1.2623187362788677,0.0,0.09349459812939885,0.10555788893706769,0.0,0.0,0.0,0.0,0.0,0.05316655513465655,0.0,0.0,0.09316174963567833,0.5752462404061365,0.0,0.0,0.590575932705841,0.7146756806142465,0.0,1.0573662615171813,1.3206638842882075,0.5110229891398654,0.340966600753483,0.11891939560978704,0.4217031915421113,0.7403724911005939,1.3173168014229282,0.019003407405458455,0.0,0.0,0.004536083443390899,0.0,0.0,0.00901296005131444,0.10818541782792415,0.23314012483102606,0.04393742993009011,0.012408366507733665,0.0012603802197480338,0.0,0.10417622492547454,0.37839591663405414,0.19224887884656144,0.18355028361265247,0.25759847100985483,2.451192991762779,0.0010508627596389308,0.6663736139767431,0.3821114922000161,0.5994612550445994,0.0006412539247568707,0.01473887167618073,0.0,0.0
2009-01-17,9.54063040920201,11.977763271180649,0.4959923553656661,4.820665779953601,0.8557955025454786,0.03835591426126835,0.049413510583130676,0.0,0.0,0.0,0.0,0.0,0.18136793626896014,0.0,0.0,0.4140854211814533,0.21524132058294662,0.01598210911986196,0.0,0.98471370212194,3.0241223999947944,0.09774951896546398,7.874321374870863,7.728439361159638,4.210489183685133,7.696900372028132,0.22317189165716983,0.11718224389143692,7.633851315041344,5.5139671518571705,5.23899912889298,6.572470649080337,0.40421247874160565,0.6623365284158802,0.8456149645577821,0.0,0.031843676342352877,0.058960375833573504,0.2572809905093215,0.19897157255769793,0.11374803113335802,0.08366276741424136,7.460543373383487,0.1795304365935118,0.1609028036489285,0.37874110985294096,0.5757668289993838,2.577576453866027,0.0,0.7239137030835114,0.9395505769345773,0.20998662828341114,0.4131706199303552,0.0,0.0,5.633320417217309,0.6683700003295878
2009-01-18,1.0303515784080062,1.4013451887180988,0.0,1.057825234894783,0.0,0.07747931793615942,0.13718710001326404,0.0,0.052602231296327275,0.0,0.7164109068972323,0.8426250715365479,0.07602743989044622,0.0,0.0,0.005134315294213307,0.0,0.5535119828204633,0.7958284813499054,0.15985608341605473,0.06033465503782423,0.0,1.958557262159273,1.6966895842374474,0.9094432408925422,1.3235442761012042,0.04302448440877927,0.0017719798788855235,0.0,0.0015744746474751848,2.7158177832965147,2.0331804918429515,0.10585994593466921,0.003758170129286046,0.0,0.0,0.1317900168512087,0.12476306541165931,0.12230361895699506,0.017250677176745836,0.008242547127513503,0.0,0.33908221554100776,0.05594887621126296,0.34753230585331474,0.1661556388149033,0.2124730924206442,0.7778363361797113,0.0,0.0,0.20010426551544402,0.3414857935340171,0.6075431567465186,0.0,0.009320813037564043,4.286037567845178,0.3597748150979081
2009-01-19,0.9315533361470616,1.0544531663253867,0.0,0.054494703611592955,0.3032288216590046,0.13688121394305178,0.3012121654053094,0.006547158041406737,0.12439480328950404,0.0,0.023140600865345525,0.010924243199455253,0.7786143361458103,1.0544699716050447,2.243748702056432,0.25404204877501035,0.21707653435790536,0.00577864271312713,0.0,0.5822629089618122,0.7535521995739034,0.0,0.3562763246584733,0.7220426956918782,0.7189594930732407,0.44026827694015036,0.11729654392379747,0.16348636221434998,2.015961049057763,1.5029743042108672,0.37826398121852267,0.2733804454202887,0.027073422270592135,0.2851655305587334,0.09936751931598682,0.0,0.24273805584590713,0.18276099766111514,0.346398574906483,0.1701767434135366,0.7533963969767546,0.7250717971566355,2.203244277934847,0.5833674309807065,0.7633095590079947,0.059627779963033124,0.10499262343309405,0.00282136878495069,0.6709610204986963,0.03421625538916334,0.21018397530593125,0.1019600132574973,0.12322547847997427,0.0,0.0,0.45414776346130464,0.015415799559897228
2009-01-20,1.517829390386703,1.652372241250599,0.17766839903255152,0.6691849887298853,1.2243221648399354,0.048141615692150044,0.061424535333170605,1.6993883402142274,2.9026888209458783,3.427401744931511,3.075157727792452,3.3357789444546104,1.9115257913044934,0.16488299555590516,0.3734986461982898,0.5640770235282929,0.5017304510120008,0.03366600015545253,0.00010504330996102751,1.949283437790258,2.653239986134789,0.19549903793092796,0.5412859211898903,0.9737104173625929,4.821858049472937,4.733787481989594,0.35272341244038535,0.060971171866683965,2.1871033161664157,3.431841853008809,5.493352332516856,9.005486701499285,0.032481303528843986,0.15241904926268643,0.00821301573732845,0.0,0.13731587944859794,0.0351472399627771,0.48828503719648325,0.22044049856686077,2.572312129273671,3.392192802181705,0.1495038618775213,0.7462433820019324,1.0600864527826808,0.47845886810549915,0.5973266442771197,1.6031181170059108,0.04664519692570719,0.36415878148787295,0.0985464313201442,0.14091642447576963,0.08472204806062149,0.19738635224843495,0.5554614911790489,3.8213106364722504,1.5854349444814473
2009-01-21,0.5581454794269023,0.737601336941304,1.3138244639144638,0.10922997147355427,3.407946901593395,0.1979347346380468,0.11087904136304633,0.8625447842866564,0.5627212765109045,0.0,0.0,0.03394757795096634,0.01229992232262584,0.005398192220973042,0.0,0.7773541181926817,0.8122073235641956,1.0437179691871155,0.7381429303859919,0.004481935289146123,0.13005811981209253,0.0,0.1092725640586535,0.1634583311307981,0.5175054398808748,1.3023365229906387,0.7151300978212364,0.1518577459051551,0.7511357726759398,0.26206348314843836,4.5888555238255515,7.858154297046944,0.9251107505851465,0.7065992700307294,2.339505535786106,0.0,0.17205294523064807,0.0813460071847141,0.01437037223278572,0.6532326213712779,0.007183298484393318,0.004833963371920581,0.6036512255619536,0.6815927565284983,0.2126747351991933,0.09718222939370333,0.04428807324697104,0.040945512333720444,0.0,0.8171624027190911,0.10421124579535719,0.15420389529778486,0.2599508945035628,0.019629704139676376,0.0,4.059737275278658,2.3142330172925942
2009-01-22,2.8393822459870264,2.6284284741636883,0.0,4.762786417765992,0.04955017296318476,0.08648180593326654,0.018181517550066282,0.0,0.0,0.0,0.019026766246717876,0.007406865482463381,0.42372909101037304,0.0,0.0,0.23781903613287436,0.0002895761198343548,2.2968114586439747,2.52367620155699,1.0393017103490085,1.9094555861655609,0.0,2.5558527334353887,2.319285173248852,1.2677710223034568,1.075915677306108,0.19888406663724856,0.2329084859207782,1.4525910953240029,2.0253864162903317,0.6161373809877294,0.5489175645774101,2.1325219398310464,3.213978215568913,3.8742137089547626,0.0,0.004712779070345948,0.0718284539371911,0.33323318081645337,0.0008067523717620294,0.060167172167715784,0.03127560758712091,0.024392477230874347,0.0045854562782277055,0.0,0.524772736954259,1.2714727422965235,3.921950803447209,0.02992860694631082,0.36975069626546625,0.31788388418768926,0.058470163566192085,0.1648609354020596,0.0,0.0,0.7849849387313425,1.0752148784189197
2009-01-23,0.03405626793305074,0.0033443576342453325,0.0,2.3718241140197147,0.0,0.00584515419313827,0.0004441472877598051,0.0,0.009311131178036242,0.0,0.9326134779589468,0.8178943200863008,0.5200647170830798,2.0031330116587394,1.150860520370129,0.0,0.0,0.0059515210275758205,0.0,0.0007687660400144358,0.004391954453413866,0.0,0.7842543834264416,0.4294570080402695,0.7064522995590885,1.3268753158161979,0.2871282094571343,0.13013530377428056,0.17702924018880747,0.0,0.43847013514970734,0.18146128904945386,0.04436688379626416,0.21537763335147697,1.5242956477980667,0.0,0.0,0.012616682591146833,0.0030093580515446017,0.0,0.0,0.0,1.0580740155736181,0.0,0.0,0.21843351070501313,0.4976451380759877,2.920639575093555,2.8873449252009182,0.0,0.055239143789256914,0.015449521555889533,0.11769690652378828,0.4422822038739774,1.132480033427134,1.1739869250921908,0.8989967774636519
2009-01-24,0.0015426478256524156,0.0,0.0,1.0447664265330505,0.0,0.021837627865322735,0.01693793055932565,0.0,0.0,0.0,0.0,0.0,0.13104472782318224,0.0,0.016047593647902474,0.0,0.0,0.0063730682349128895,0.0,0.0007903437037702941,0.0010629698076811583,0.0,0.322509901508072,0.3435141835571089,0.586985649554057,0.43820976221745994,0.129631118731407,0.00047068261457504276,0.0,0.0,0.051580017975661224,0.2841790140365623,0.09247207426451864,0.13200406960835137,0.3588185918818892,0.0,0.0,0.04188861367171523,0.023709133142195648,0.0,0.0,0.0,0.0,0.0,0.0,0.06451159922602488,0.07167066604935038,0.1844646296558873,1.1579905513364184,0.0,0.9013781672624755,0.15879034590064836,0.43265391622109667,0.30566295691526235,0.6206337120131642,0.13180294238636525,0.0
2009-01-25,5.548005535503115,12.574240416292707,0.0,2.9797303464948275,1.0227415231595332,0.09593034511456454,0.16419205187810815,0.2854509037215392,2.6556404792715256,1.4715118496597828,3.5444404315454707,4.433657302430791,1.7330435803393558,0.12227042743621637,0.4734925865474859,0.0,0.0,0.0018527695306040728,0.0,0.5338767911821972,0.7358683309799178,0.6587640405829187,4.620375309293533,4.1830346644048895,5.515258770449138,7.054212780023497,0.031502931197445114,0.0005440662560270613,4.933347754119512,1.1873198902080495,5.2396640858107135,3.680561553135847,0.00248967617623241,0.0,0.0,3.646578311920166,0.2505416545766828,0.10326789493317987,0.23606986966430024,0.07380045547917016,0.0,0.0,13.890895857803281,0.0006633918681405309,0.0,0.585274628376603,0.9951821261371886,3.3873966014491472,5.837972579489685,0.0,0.5940898269524633,0.1306990264559177,0.35413347806278705,0.11561774956816066,0.45119169638279855,12.482954632554813,0.33279878716059125
2009-01-26,6.974618386809817,12.054781699178577,0.0,1.226805235822927,13.406445211512295,0.0024175027098649517,0.0,8.205734686640767,9.663341386469703,8.452464418498263,4.408974766988679,5.982465379700076,0.04204848167445752,3.394948267286858,3.0283730492734566,0.0,0.0,0.0,0.0,0.019207985708491655,1.0002719591661395,6.185740356187023,5.292726172517033,5.38925620008485,6.135282826551422,5.134069906537876,0.015866136412595416,0.0,17.03236237835316,4.876943493895319,8.959733115440232,4.480898780634098,0.00034152767023515595,0.0,0.0,7.321626663208008,0.0,0.042935263888545315,0.005862791833667407,0.0,0.0,0.0,34.95279392329024,0.0,0.0,0.7148905946736507,1.1018592393167586,3.3477741137516412,10.398342248977185,0.0,0.054917756266172436,0.057623822211084544,0.2847207436468755,3.003353204662314,2.5304329374922445,14.185617112738614,27.372650088905992
2009-01-27,0.0,0.0,0.0,0.0,2.287824109426274,0.09232934737874615,0.019461744750431376,0.1528732277843492,0.32057000134949426,0.0,0.0,0.0,0.0030781862008746226,0.0,0.0,0.0,0.0,0.5236542387046421,0.7639106525000467,0.0,0.0,0.0,0.007222181085431846,0.0,0.0,0.0,0.11297836038721691,0.010556140020293795,0.0,0.0,0.0,0.0,0.04275639343648914,0.0,0.0,0.0,0.0,0.12126765187663394,0.0861744212379221,0.0,0.0,0.0,0.0,0.0,0.0,0.09769348943452931,0.2172422015263192,0.0,4.454105710528084,0.0,0.09258440238109626,0.15826280559018185,0.3385260018640276,0.08869519583425037,0.16594789858605405,0.006335200782683717,0.6179539001703853
2009-01-28,0.4120285223807634,0.7588502809274313,0.12152304018879426,0.09333540238421154,3.7262593692959127,0.12649057824184,0.06411432790274543,2.921560793598706,5.475783662680751,0.0,1.767114167166385,2.0394427293140973,1.0012265003426772,0.7590117495281622,0.006731224568309135,0.04429744704233993,0.0,0.237453920192921,0.2450998092407997,1.1295620452031137,1.369637931443482,0.0,0.04637067094719487,0.018230453324006902,5.740718073302648,4.977847059668496,0.016357272578023437,0.0,1.2608072844614295,2.476726701301763,6.350455118093384,7.2025064659750955,0.26125256774882716,0.015559263810672274,0.0,0.0,0.004660767563860079,0.0834308027262429,0.3226991395587609,0.0,1.3267748191826378,2.192115560554324,0.05929856538376637,0.05895188933952949,0.4349640792776818,0.2688522333146095,0.27264775485772064,0.0,1.8797342805655284,0.0,0.00538572698011473,0.0435583142116295,0.18441877908753795,0.022196968867239354,0.5751057160509145,0.9464411159450794,2.8460008199597864
2009-01-29,0.0006691717396984908,0.13708458433456644,0.0,0.0,8.792029623062389,0.0009908037496779648,0.0,1.8048425228633642,0.6351202249172095,1.4195494771581698,0.0,0.0,0.0,1.3057462625597447,0.6306617070095778,0.0,0.0,0.0,0.0,0.005900308158441324,0.0,0.0,0.0012817087612033108,0.0030903848974762694,0.04523198134298037,0.07971993843561284,0.0014193523139543007,0.02148421189837603,0.025085919478728822,0.28793756846269103,2.8843519456018147,1.1711960723667594,0.049832502428120096,0.0,0.0,0.0,0.003908160217243974,0.01117694831311484,0.006244568610320728,0.003380494392935587,0.0,0.0,0.3602291009838491,0.0,0.0,0.0,0.0,0.0,1.0170944133552162,0.0,0.026760762792052018,0.19156611598763457,0.4866064414092991,0.0,0.0,5.615026732246165,11.403585035347863
2009-01-30,0.0,0.0,0.0,0.004373077994242803,0.0,0.009819587565625516,0.0010855440645683371,0.0,0.0,0.0,0.0,0.0,0.007132410284308941,0.0,0.0,0.0,0.0,0.0,0.0,0.0328918156640478,0.01101987710557821,0.0,0.0,0.0,0.0,0.0,0.001300636055293375,0.007884067195740434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016833525673693003,0.012765085369185452,0.0,0.0,0.0,0.0,0.00016479002201169287,0.0845261554840657,0.001534167386344816,0.03324915527970232,0.03340996183360174,0.5554540752408005,0.0,0.022557018197776443,0.054527125039023606,0.1477010500853364,0.0,0.0,0.0009406558254003742,0.0
2009-01-31,0.0,0.0,0.0,0.10938768834198707,0.0,0.011970562728193345,0.025064047650421,0.5197427467258015,0.29914548914585565,0.0,0.009674997552073078,0.0,2.5585604314841506,0.0,0.0,0.006599497323185348,0.01589548591721778,0.0,0.0,0.011631107335329223,0.010234445942423741,2.772944230627139,0.0,0.0,0.7394054540707385,0.04814130046164185,0.002709846593154211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049154059507364734,0.025045454249493514,0.0057803971701389815,0.00020412575071057724,0.0,0.0,0.1018800794594657,0.1317662332843542,0.06423308115850729,0.10992814709405328,0.1303609658532705,0.0,0.0,0.35010041491000343,0.050149896765920965,0.026810849715599213,0.0019743119876764223,0.01641726023770252,0.0,0.0
